OPPORTUNITY_ID,OPPORTUNITY_NAME,STAGE_NAME,STAGE_START_DATE,STAGE_END_DATE,DAYS_IN_STAGE,TOTAL_AMOUNT
0061T000015Ki3BQAS,Enterprise Energy Management - WS Development - Boston MA,2 Qualified,2023-01-18 19:08:29 UTC,2023-02-01 14:12:55 UTC,14,100000
0061T000015Ki3BQAS,Enterprise Energy Management - WS Development - Boston MA,1 Prospecting,2023-02-01 14:12:55 UTC,2023-03-27 17:40:39 UTC,54,100000
0061T000015Ki3BQAS,Enterprise Energy Management - WS Development - Boston MA,8 Abandoned,2023-03-27 17:40:39 UTC,2023-06-02 00:00:00 UTC,67,100000
0061T000015KwkMQAS,MDM Condenser Water - Lincoln Property Co - Georgetown Park (2023 renewal),3 Discovery,2023-01-18 22:54:10 UTC,2023-01-18 23:21:37 UTC,0,0
0061T000015KwkMQAS,MDM Condenser Water - Lincoln Property Co - Georgetown Park (2023 renewal),4 Proposal Submitted,2023-01-18 23:21:37 UTC,2023-03-31 16:16:03 UTC,72,0
0061T000015KwkMQAS,MDM Condenser Water - Lincoln Property Co - Georgetown Park (2023 renewal),5 Negotiation/Review,2023-03-31 16:16:03 UTC,2023-04-03 14:05:40 UTC,3,0
0061T000015KwkMQAS,MDM Condenser Water - Lincoln Property Co - Georgetown Park (2023 renewal),6 Won,2023-04-03 14:05:40 UTC,2023-04-03 00:00:00 UTC,0,0
0061T000015KzE7QAK,Port of Oakland-Utility Billing Software Cloud Based,0 Target,2023-01-18 23:09:57 UTC,2023-08-16 17:09:04 UTC,210,1500000
0061T000015KzE7QAK,Port of Oakland-Utility Billing Software Cloud Based,8 Abandoned,2023-08-16 17:09:04 UTC,2023-12-12 00:00:00 UTC,118,1500000
0061T000015M0KbQAK,"Phase 1A, Pre Operations and O&M Services, NYU Langone Hospitall",5 Negotiation/Review,2023-01-19 17:19:46 UTC,2023-01-19 18:47:45 UTC,0,90000
0061T000015M0KbQAK,"Phase 1A, Pre Operations and O&M Services, NYU Langone Hospitall",6 Won,2023-01-19 18:47:45 UTC,2023-01-19 00:00:00 UTC,0,90000
0061T000015M0M8QAK,"Short term 3 account Electric Procurement, Town of Oxford, Oxford CT",5 Negotiation/Review,2023-01-19 17:32:07 UTC,2023-01-25 20:59:00 UTC,6,775
0061T000015M0M8QAK,"Short term 3 account Electric Procurement, Town of Oxford, Oxford CT",6 Won,2023-01-25 20:59:00 UTC,2023-01-25 00:00:00 UTC,0,723
0061T000015M4fcQAC,SLG_450Park_AMI_ConsultingStudy,3 Discovery,2023-01-19 18:22:25 UTC,2023-04-24 12:34:53 UTC,95,8200
0061T000015M4fcQAC,SLG_450Park_AMI_ConsultingStudy,8 Abandoned,2023-04-24 12:34:53 UTC,2023-04-30 00:00:00 UTC,6,8200
0061T000015MDIDQA4,"WO23704 LGA Concourse A meters and DGP - PANYNJ, NY, NY",4 Proposal Submitted,2023-01-19 20:21:32 UTC,2023-01-19 20:32:17 UTC,0,41872
0061T000015MDIDQA4,"WO23704 LGA Concourse A meters and DGP - PANYNJ, NY, NY",5 Negotiation/Review,2023-01-19 20:32:17 UTC,2023-01-20 23:05:57 UTC,1,41872
0061T000015MDIDQA4,"WO23704 LGA Concourse A meters and DGP - PANYNJ, NY, NY",6 Won,2023-01-20 23:05:57 UTC,2023-01-20 00:00:00 UTC,0,41872
0061T000015MDJBQA4,"2023 EM1C and EM2C Maint. - CBRE - 200 Vesey, New York, NY",3 Discovery,2023-01-19 20:29:37 UTC,2023-01-23 16:53:49 UTC,4,7785
0061T000015MDJBQA4,"2023 EM1C and EM2C Maint. - CBRE - 200 Vesey, New York, NY",4 Proposal Submitted,2023-01-23 16:53:49 UTC,2023-02-09 21:01:58 UTC,17,7785
0061T000015MDJBQA4,"2023 EM1C and EM2C Maint. - CBRE - 200 Vesey, New York, NY",5 Negotiation/Review,2023-02-09 21:01:58 UTC,2023-02-10 18:46:17 UTC,1,7785
0061T000015MDJBQA4,"2023 EM1C and EM2C Maint. - CBRE - 200 Vesey, New York, NY",6 Won,2023-02-10 18:46:17 UTC,2023-02-10 00:00:00 UTC,0,7785
0061T000015MDJQQA4,"WO23705 EWR Terminal A Add on - PANYNJ, NY, NY",5 Negotiation/Review,2023-01-19 20:33:55 UTC,2023-01-20 23:12:06 UTC,1,14000.61
0061T000015MDJQQA4,"WO23705 EWR Terminal A Add on - PANYNJ, NY, NY",6 Won,2023-01-20 23:12:06 UTC,2023-01-20 00:00:00 UTC,0,14000.61
0061T000015MHbFQAW,"Passenger Elevator Maint. - CBRE - 200 Vesey, New York, NY",3 Discovery,2023-01-19 21:36:25 UTC,2023-01-23 16:55:18 UTC,4,7785
0061T000015MHbFQAW,"Passenger Elevator Maint. - CBRE - 200 Vesey, New York, NY",4 Proposal Submitted,2023-01-23 16:55:18 UTC,2023-02-09 21:03:04 UTC,17,7785
0061T000015MHbFQAW,"Passenger Elevator Maint. - CBRE - 200 Vesey, New York, NY",5 Negotiation/Review,2023-02-09 21:03:04 UTC,2023-02-09 22:05:12 UTC,0,7785
0061T000015MHbFQAW,"Passenger Elevator Maint. - CBRE - 200 Vesey, New York, NY",6 Won,2023-02-09 22:05:12 UTC,2023-02-09 00:00:00 UTC,0,7785
0061T000015MdmYQAS,"FCx (1) QBrick (3) CTs - Interstate - 101 CPD, Cambridge, MA",3 Discovery,2023-01-20 17:42:09 UTC,2023-03-14 15:18:41 UTC,53,5000
0061T000015MdmYQAS,"FCx (1) QBrick (3) CTs - Interstate - 101 CPD, Cambridge, MA",8 Abandoned,2023-03-14 15:18:41 UTC,2023-03-31 00:00:00 UTC,17,5000
0061T000015Mdy0QAC,"MDM - Nordblom - Southline, Boston, MA",4 Proposal Submitted,2023-01-20 19:41:35 UTC,2023-08-04 19:12:01 UTC,196,50000
0061T000015Mdy0QAC,"MDM - Nordblom - Southline, Boston, MA",3 Discovery,2023-08-04 19:12:01 UTC,2023-09-18 12:12:31 UTC,45,63000
0061T000015Mdy0QAC,"MDM - Nordblom - Southline, Boston, MA",5 Negotiation/Review,2023-09-18 12:12:31 UTC,2023-10-11 16:12:03 UTC,23,63000
0061T000015Mdy0QAC,"MDM - Nordblom - Southline, Boston, MA",6 Won,2023-10-11 16:12:03 UTC,2023-10-11 00:00:00 UTC,0,63000
0061T000015Mdy6QAC,"Microgrid - City of Chelsea - Chelsea, MA",1 Prospecting,2023-01-20 19:58:14 UTC,2023-02-01 17:17:06 UTC,12,500000
0061T000015Mdy6QAC,"Microgrid - City of Chelsea - Chelsea, MA",8 Abandoned,2023-02-01 17:17:06 UTC,2023-05-31 00:00:00 UTC,119,500000
0061T000015Me5wQAC,"Natural Gas - Cornerstone - Marion, OH",4 Proposal Submitted,2023-01-20 20:58:38 UTC,2023-01-31 18:07:28 UTC,11,1398
0061T000015Me5wQAC,"Natural Gas - Cornerstone - Marion, OH",5 Negotiation/Review,2023-01-31 18:07:28 UTC,2023-02-01 16:31:13 UTC,1,1398
0061T000015Me5wQAC,"Natural Gas - Cornerstone - Marion, OH",6 Won,2023-02-01 16:31:13 UTC,2023-02-01 00:00:00 UTC,0,1398
0061T000015Me6LQAS,"Natural Gas - Cornerstone - Paris, IL",4 Proposal Submitted,2023-01-20 21:03:54 UTC,2023-01-31 16:38:18 UTC,11,1248
0061T000015Me6LQAS,"Natural Gas - Cornerstone - Paris, IL",5 Negotiation/Review,2023-01-31 16:38:18 UTC,2023-02-01 16:33:10 UTC,1,1248
0061T000015Me6LQAS,"Natural Gas - Cornerstone - Paris, IL",6 Won,2023-02-01 16:33:10 UTC,2023-02-01 00:00:00 UTC,0,1248
0061T000015Me6VQAS,"Natural Gas - Cornerstone - Lansing, IL",4 Proposal Submitted,2023-01-20 21:05:15 UTC,2023-01-31 18:01:10 UTC,11,840
0061T000015Me6VQAS,"Natural Gas - Cornerstone - Lansing, IL",5 Negotiation/Review,2023-01-31 18:01:10 UTC,2023-02-01 16:30:21 UTC,1,1308
0061T000015Me6VQAS,"Natural Gas - Cornerstone - Lansing, IL",6 Won,2023-02-01 16:30:21 UTC,2023-02-01 00:00:00 UTC,0,1308
0061T000015MeJNQA0,Stanford School of Medicine Generator Rental Turnkey Project Implementation Falk,6 Won,2023-01-20 22:17:07 UTC,2023-01-20 00:00:00 UTC,0,16286
0061T000015Mg77QAC,"DKL1 Final Additional Cx Time - Meta - DeKalb, IL",3 Discovery,2023-01-23 06:03:30 UTC,2023-06-16 21:53:23 UTC,144,100000
0061T000015Mg77QAC,"DKL1 Final Additional Cx Time - Meta - DeKalb, IL",4 Proposal Submitted,2023-06-16 21:53:23 UTC,2023-12-19 10:35:40 UTC,186,38200
0061T000015Mg77QAC,"DKL1 Final Additional Cx Time - Meta - DeKalb, IL",5 Negotiation/Review,2023-12-19 10:35:40 UTC,2023-12-20 11:13:38 UTC,1,38200
0061T000015Mg77QAC,"DKL1 Final Additional Cx Time - Meta - DeKalb, IL",6 Won,2023-12-20 11:13:38 UTC,2023-12-20 00:00:00 UTC,0,38200
0061T000015MgE8QAK,Georgia Power Biomass Project,1 Prospecting,2023-01-23 11:31:36 UTC,2023-02-09 13:19:18 UTC,17,10000000
0061T000015MgE8QAK,Georgia Power Biomass Project,8 Abandoned,2023-02-09 13:19:18 UTC,2024-04-05 00:00:00 UTC,421,10000000
0061T000015Mgo2QAC,FxCx Elec Submeter wRioTronics Wash Cycle/Sky Chef - AW Perry,4 Proposal Submitted,2023-01-23 17:54:05 UTC,2023-01-24 02:10:15 UTC,1,14000
0061T000015Mgo2QAC,FxCx Elec Submeter wRioTronics Wash Cycle/Sky Chef - AW Perry,5 Negotiation/Review,2023-01-24 02:10:15 UTC,2023-01-25 20:43:37 UTC,1,14000
0061T000015Mgo2QAC,FxCx Elec Submeter wRioTronics Wash Cycle/Sky Chef - AW Perry,6 Won,2023-01-25 20:43:37 UTC,2023-01-25 00:00:00 UTC,0,14000
0061T000015MgxBQAS,FxCx  Mechanical Sub Metering -Boston Development Group - 66 Galen St - Watertown MA,4 Proposal Submitted,2023-01-23 18:25:18 UTC,2024-03-29 19:31:43 UTC,431,35000
0061T000015MgxBQAS,FxCx  Mechanical Sub Metering -Boston Development Group - 66 Galen St - Watertown MA,8 Abandoned,2024-03-29 19:31:43 UTC,2024-03-31 00:00:00 UTC,2,35000
0061T000015MhRRQA0,State of NJ Energy and Bill Management System,2 Qualified,2023-01-23 22:28:00 UTC,2023-02-07 19:07:18 UTC,15,600000
0061T000015MhRRQA0,State of NJ Energy and Bill Management System,3 Discovery,2023-02-07 19:07:18 UTC,2023-12-04 23:06:05 UTC,300,1000000
0061T000015MhRRQA0,State of NJ Energy and Bill Management System,8 Abandoned,2023-12-04 23:06:05 UTC,2023-12-08 14:14:53 UTC,4,1000000
0061T000015MhRRQA0,State of NJ Energy and Bill Management System,7 Lost,2023-12-08 14:14:53 UTC,2023-12-08 00:00:00 UTC,0,1000000
0061T000015MhbbQAC,Caltech Pasadena- Energy Solutions,0 Target,2023-01-23 23:28:02 UTC,2023-09-08 18:20:45 UTC,228,1000000
0061T000015MhbbQAC,Caltech Pasadena- Energy Solutions,2 Qualified,2023-09-08 18:20:45 UTC,2024-02-21 23:00:04 UTC,166,1000000
0061T000015MhbbQAC,Caltech Pasadena- Energy Solutions,8 Abandoned,2024-02-21 23:00:04 UTC,2024-03-11 00:00:00 UTC,19,1000000
0061T000015MhmEQAS,Marshall Medical Center Turnkey Energy Project (Development),1 Prospecting,2023-01-24 00:37:07 UTC,2023-03-10 23:49:37 UTC,45,100000
0061T000015MhmEQAS,Marshall Medical Center Turnkey Energy Project (Development),3 Discovery,2023-03-10 23:49:37 UTC,2023-05-08 23:24:10 UTC,59,100000
0061T000015MhmEQAS,Marshall Medical Center Turnkey Energy Project (Development),5 Negotiation/Review,2023-05-08 23:24:10 UTC,2023-06-05 22:22:49 UTC,28,50000
0061T000015MhmEQAS,Marshall Medical Center Turnkey Energy Project (Development),6 Won,2023-06-05 22:22:49 UTC,2023-06-05 00:00:00 UTC,0,50000
0061T000015MhotQAC,LA Courts Lighting (1) of (3) Bid Packages,3 Discovery,2023-01-24 01:05:19 UTC,2023-04-19 17:22:30 UTC,85,1200000
0061T000015MhotQAC,LA Courts Lighting (1) of (3) Bid Packages,4 Proposal Submitted,2023-04-19 17:22:30 UTC,2023-04-19 17:32:28 UTC,0,936350
0061T000015MhotQAC,LA Courts Lighting (1) of (3) Bid Packages,5 Negotiation/Review,2023-04-19 17:32:28 UTC,2023-05-17 20:56:28 UTC,28,936350
0061T000015MhotQAC,LA Courts Lighting (1) of (3) Bid Packages,6 Won,2023-05-17 20:56:28 UTC,2023-05-17 00:00:00 UTC,0,936350
0061T000015MhpxQAC,Salesforce Transit Center Recompete,1 Prospecting,2023-01-24 01:10:15 UTC,2023-04-19 18:20:55 UTC,85,11040000
0061T000015MhpxQAC,Salesforce Transit Center Recompete,2 Qualified,2023-04-19 18:20:55 UTC,2023-04-19 18:24:28 UTC,0,11040000
0061T000015MhpxQAC,Salesforce Transit Center Recompete,3 Discovery,2023-04-19 18:24:28 UTC,2023-04-20 20:34:23 UTC,1,9700000
0061T000015MhpxQAC,Salesforce Transit Center Recompete,4 Proposal Submitted,2023-04-20 20:34:23 UTC,2023-05-10 17:07:33 UTC,20,9700000
0061T000015MhpxQAC,Salesforce Transit Center Recompete,7 Lost,2023-05-10 17:07:33 UTC,2023-06-30 00:00:00 UTC,51,9700000
0061T000015MicuQAC,FxCx 16Channel with CTs Spec OMAHONEY- 20 Guest,4 Proposal Submitted,2023-01-24 16:42:52 UTC,2023-01-24 17:00:15 UTC,0,7850
0061T000015MicuQAC,FxCx 16Channel with CTs Spec OMAHONEY- 20 Guest,5 Negotiation/Review,2023-01-24 17:00:15 UTC,2023-01-25 20:41:33 UTC,1,7850
0061T000015MicuQAC,FxCx 16Channel with CTs Spec OMAHONEY- 20 Guest,6 Won,2023-01-25 20:41:33 UTC,2023-01-25 00:00:00 UTC,0,7850
0061T000015QzoIQAS,SLG_1185SixthAve_FICx_2VERIS_with_AQ-A8110,3 Discovery,2023-01-24 20:06:51 UTC,2023-01-27 20:46:23 UTC,3,5500
0061T000015QzoIQAS,SLG_1185SixthAve_FICx_2VERIS_with_AQ-A8110,5 Negotiation/Review,2023-01-27 20:46:23 UTC,2023-01-30 13:37:35 UTC,3,5500
0061T000015QzoIQAS,SLG_1185SixthAve_FICx_2VERIS_with_AQ-A8110,6 Won,2023-01-30 13:37:35 UTC,2023-01-30 00:00:00 UTC,0,5500
0061T000015R4JPQA0,Waterman_444 Mad - FCx 4 Meters w CTs 7th fl,3 Discovery,2023-01-24 21:26:11 UTC,2023-02-21 14:01:14 UTC,28,11600
0061T000015R4JPQA0,Waterman_444 Mad - FCx 4 Meters w CTs 7th fl,5 Negotiation/Review,2023-02-21 14:01:14 UTC,2023-02-22 14:10:40 UTC,1,11600
0061T000015R4JPQA0,Waterman_444 Mad - FCx 4 Meters w CTs 7th fl,6 Won,2023-02-22 14:10:40 UTC,2023-02-22 00:00:00 UTC,0,11600
0061T000015RPbJQAW,Utility Bill Management- The New School,5 Negotiation/Review,2023-01-25 02:49:53 UTC,2023-05-04 20:38:44 UTC,99,27600
0061T000015RPbJQAW,Utility Bill Management- The New School,6 Won,2023-05-04 20:38:44 UTC,2023-05-04 00:00:00 UTC,0,27600
0061T000015SIPhQAO,"FxCx AMI -Nan Fung- 470 Atlantic Ave., Boston - MA",3 Discovery,2023-01-25 16:10:46 UTC,2023-09-15 21:06:02 UTC,233,228500
0061T000015SIPhQAO,"FxCx AMI -Nan Fung- 470 Atlantic Ave., Boston - MA",4 Proposal Submitted,2023-09-15 21:06:02 UTC,2024-09-11 00:00:50 UTC,362,114250
0061T000015SIPhQAO,"FxCx AMI -Nan Fung- 470 Atlantic Ave., Boston - MA",8 Abandoned,2024-09-11 00:00:50 UTC,2024-10-31 00:00:00 UTC,50,114250
0061T000015SIRxQAO,"Boehringer- Portal Support - Ridgefield, CT",5 Negotiation/Review,2023-01-25 16:33:12 UTC,2023-01-25 16:36:02 UTC,0,37500
0061T000015SIRxQAO,"Boehringer- Portal Support - Ridgefield, CT",4 Proposal Submitted,2023-01-25 16:36:02 UTC,2023-10-27 13:43:19 UTC,275,37500
0061T000015SIRxQAO,"Boehringer- Portal Support - Ridgefield, CT",6 Won,2023-10-27 13:43:19 UTC,2023-10-27 00:00:00 UTC,0,37500
0061T000015SIS7QAO,"Boehringer- Power House Server Reconnection - Ridgefield, CT",4 Proposal Submitted,2023-01-25 16:36:56 UTC,2023-09-25 11:52:27 UTC,243,37500
0061T000015SIS7QAO,"Boehringer- Power House Server Reconnection - Ridgefield, CT",5 Negotiation/Review,2023-09-25 11:52:27 UTC,2023-10-13 02:35:41 UTC,18,10000
0061T000015SIS7QAO,"Boehringer- Power House Server Reconnection - Ridgefield, CT",6 Won,2023-10-13 02:35:41 UTC,2023-10-12 00:00:00 UTC,-1,10000
0061T000015SMloQAG,Sustainability / Energy Advisory - Johns Manville - Various Locations,1 Prospecting,2023-01-25 17:36:25 UTC,2023-03-23 17:32:04 UTC,57,100000
0061T000015SMloQAG,Sustainability / Energy Advisory - Johns Manville - Various Locations,8 Abandoned,2023-03-23 17:32:04 UTC,2023-06-30 00:00:00 UTC,99,100000
0061T000015SMn1QAG,Energy Upgrades DBFOM - DuPont - Parlin NJ,2 Qualified,2023-01-25 17:50:04 UTC,2023-11-15 15:59:03 UTC,294,90000000
0061T000015SMn1QAG,Energy Upgrades DBFOM - DuPont - Parlin NJ,7 Lost,2023-11-15 15:59:03 UTC,2024-03-15 00:00:00 UTC,121,90000000
0061T000015SZmDQAW,"OffShore_373 Park Ave_11, 12th & Rooftop unit",4 Proposal Submitted,2023-01-25 20:42:10 UTC,2023-07-26 15:38:10 UTC,182,8739
0061T000015SZmDQAW,"OffShore_373 Park Ave_11, 12th & Rooftop unit",5 Negotiation/Review,2023-07-26 15:38:10 UTC,2023-07-27 22:48:33 UTC,1,8739
0061T000015SZmDQAW,"OffShore_373 Park Ave_11, 12th & Rooftop unit",6 Won,2023-07-27 22:48:33 UTC,2023-07-27 00:00:00 UTC,0,8739
0061T000015SmuFQAS,Cleveland Cliffs Rockport Energy Projects,2 Qualified,2023-01-26 00:15:31 UTC,2023-07-28 12:37:10 UTC,183,1500000
0061T000015SmuFQAS,Cleveland Cliffs Rockport Energy Projects,1 Prospecting,2023-07-28 12:37:10 UTC,2024-02-04 21:29:23 UTC,191,1500000
0061T000015SmuFQAS,Cleveland Cliffs Rockport Energy Projects,8 Abandoned,2024-02-04 21:29:23 UTC,2024-08-04 00:00:00 UTC,182,1500000
0061T000015TX6bQAG,"Utility Operations - BASF - Geismar, LA",1 Prospecting,2023-01-26 11:42:36 UTC,2023-02-15 15:12:05 UTC,20,0
0061T000015TX6bQAG,"Utility Operations - BASF - Geismar, LA",8 Abandoned,2023-02-15 15:12:05 UTC,2024-12-31 00:00:00 UTC,685,0
0061T000015TX6lQAG,"Utilities Ops - Galleria - Houston, TX",3 Discovery,2023-01-26 11:52:20 UTC,2023-03-24 15:08:24 UTC,57,3200000
0061T000015TX6lQAG,"Utilities Ops - Galleria - Houston, TX",8 Abandoned,2023-03-24 15:08:24 UTC,2023-09-01 00:00:00 UTC,161,3200000
0061T000015U1PsQAK,EVB Battery Shredding / Blackmass Merchant Plant - Glencore,3 Discovery,2023-01-26 18:27:24 UTC,2023-03-02 21:04:19 UTC,35,8000000
0061T000015U1PsQAK,EVB Battery Shredding / Blackmass Merchant Plant - Glencore,2 Qualified,2023-03-02 21:04:19 UTC,2024-02-23 11:59:08 UTC,358,8000000
0061T000015U1PsQAK,EVB Battery Shredding / Blackmass Merchant Plant - Glencore,8 Abandoned,2024-02-23 11:59:08 UTC,2024-07-31 00:00:00 UTC,159,1
0061T000015U1UiQAK,Sustainability / Energy Advisory - Masonite - Various Locations,1 Prospecting,2023-01-26 19:03:41 UTC,2023-08-03 13:26:45 UTC,189,100000
0061T000015U1UiQAK,Sustainability / Energy Advisory - Masonite - Various Locations,8 Abandoned,2023-08-03 13:26:45 UTC,2023-12-31 00:00:00 UTC,150,100000
0061T000015U1V2QAK,Utility Carveout and Operations at Base-1 / Apex-1 - Ascend Elements  (EVB Market),3 Discovery,2023-01-26 19:04:22 UTC,2024-02-23 11:56:47 UTC,393,70000000
0061T000015U1V2QAK,Utility Carveout and Operations at Base-1 / Apex-1 - Ascend Elements  (EVB Market),8 Abandoned,2024-02-23 11:56:47 UTC,2024-03-31 00:00:00 UTC,37,70000000
0061T000015U5P3QAK,"Utilities, TWM services, battery dismantling and handling - SK (EVB Market)",1 Prospecting,2023-01-26 19:21:03 UTC,2023-07-24 22:34:23 UTC,179,500000
0061T000015U5P3QAK,"Utilities, TWM services, battery dismantling and handling - SK (EVB Market)",2 Qualified,2023-07-24 22:34:23 UTC,2024-02-12 12:49:09 UTC,203,5000000
0061T000015U5P3QAK,"Utilities, TWM services, battery dismantling and handling - SK (EVB Market)",8 Abandoned,2024-02-12 12:49:09 UTC,2024-02-12 00:00:00 UTC,0,500000
0061T000015i3cKQAQ,"FC AMI Electric Metering 195 West St   - Nordblom - Waltham , MA",4 Proposal Submitted,2023-01-27 16:32:43 UTC,2023-05-24 21:04:29 UTC,117,27710
0061T000015i3cKQAQ,"FC AMI Electric Metering 195 West St   - Nordblom - Waltham , MA",5 Negotiation/Review,2023-05-24 21:04:29 UTC,2023-05-24 22:45:42 UTC,0,16051
0061T000015i3cKQAQ,"FC AMI Electric Metering 195 West St   - Nordblom - Waltham , MA",6 Won,2023-05-24 22:45:42 UTC,2023-05-24 00:00:00 UTC,0,16051
0061T000015i87HQAQ,Stanford School of Medicine Generator Rental Turnkey Project Implementation Fairchild,6 Won,2023-01-27 17:42:10 UTC,2023-01-27 00:00:00 UTC,0,38630
0061T000015i87WQAQ,Stanford School of Medicine Generator Rental Turnkey Project Implementation MSLS,6 Won,2023-01-27 17:45:05 UTC,2023-01-27 00:00:00 UTC,0,38630
0061T000015iGuWQAU,IBWC San Diego Border WWTP- LED Lighting Upgrade,0 Target,2023-01-27 20:12:08 UTC,2024-02-21 18:20:56 UTC,390,4500000
0061T000015iGuWQAU,IBWC San Diego Border WWTP- LED Lighting Upgrade,8 Abandoned,2024-02-21 18:20:56 UTC,2024-07-25 17:39:12 UTC,155,4500000
0061T000015iGuWQAU,IBWC San Diego Border WWTP- LED Lighting Upgrade,2 Qualified,2024-07-25 17:39:12 UTC,2024-12-06 16:23:01 UTC,134,4500000
0061T000015iGuWQAU,IBWC San Diego Border WWTP- LED Lighting Upgrade,1 Prospecting,2024-12-06 16:23:01 UTC,2028-02-04 00:00:00 UTC,1155,4500000
0061T000015kETzQAM,Strategic Consulting - VMEU - Vineland NJ,3 Discovery,2023-01-29 03:10:06 UTC,2023-01-29 04:19:26 UTC,0,97405
0061T000015kETzQAM,Strategic Consulting - VMEU - Vineland NJ,4 Proposal Submitted,2023-01-29 04:19:26 UTC,2023-01-30 19:46:23 UTC,1,97405
0061T000015kETzQAM,Strategic Consulting - VMEU - Vineland NJ,5 Negotiation/Review,2023-01-30 19:46:23 UTC,2023-02-28 14:24:46 UTC,29,97405
0061T000015kETzQAM,Strategic Consulting - VMEU - Vineland NJ,6 Won,2023-02-28 14:24:46 UTC,2023-02-28 00:00:00 UTC,0,97405
0061T000015lPGYQA2,"FB - 299 Park Ave - FCx (1) Set of 200A CTs (34 Fl, Lightstone)",4 Proposal Submitted,2023-01-29 21:33:34 UTC,2023-02-01 13:15:22 UTC,3,1800
0061T000015lPGYQA2,"FB - 299 Park Ave - FCx (1) Set of 200A CTs (34 Fl, Lightstone)",5 Negotiation/Review,2023-02-01 13:15:22 UTC,2023-02-06 15:28:14 UTC,5,1800
0061T000015lPGYQA2,"FB - 299 Park Ave - FCx (1) Set of 200A CTs (34 Fl, Lightstone)",6 Won,2023-02-06 15:28:14 UTC,2023-02-06 00:00:00 UTC,0,1800
0061T000015lV1sQAE,Tishman - 11W42 - FICx (2) Water Pulse Adapters (Cava and PLNT),4 Proposal Submitted,2023-01-29 23:45:41 UTC,2023-01-30 18:42:41 UTC,1,2200
0061T000015lV1sQAE,Tishman - 11W42 - FICx (2) Water Pulse Adapters (Cava and PLNT),5 Negotiation/Review,2023-01-30 18:42:41 UTC,2023-01-31 14:55:29 UTC,1,2200
0061T000015lV1sQAE,Tishman - 11W42 - FICx (2) Water Pulse Adapters (Cava and PLNT),6 Won,2023-01-31 14:55:29 UTC,2023-01-31 00:00:00 UTC,0,2200
0061T000015lbvzQAA,Furnish and Commission (1) Meter with 200A CTs (Telecom)-  BXP - 250W55,4 Proposal Submitted,2023-01-30 00:39:23 UTC,2023-02-01 14:57:47 UTC,2,2900
0061T000015lbvzQAA,Furnish and Commission (1) Meter with 200A CTs (Telecom)-  BXP - 250W55,5 Negotiation/Review,2023-02-01 14:57:47 UTC,2023-03-20 14:13:01 UTC,47,2900
0061T000015lbvzQAA,Furnish and Commission (1) Meter with 200A CTs (Telecom)-  BXP - 250W55,6 Won,2023-03-20 14:13:01 UTC,2023-03-20 00:00:00 UTC,0,2900
0061T000015mQrbQAE,"VNO - Run Comm Cable 1 Penn 35th, 36th Fl",4 Proposal Submitted,2023-01-30 16:12:50 UTC,2023-05-09 18:59:31 UTC,99,10176
0061T000015mQrbQAE,"VNO - Run Comm Cable 1 Penn 35th, 36th Fl",5 Negotiation/Review,2023-05-09 18:59:31 UTC,2023-05-10 14:16:39 UTC,1,10176
0061T000015mQrbQAE,"VNO - Run Comm Cable 1 Penn 35th, 36th Fl",6 Won,2023-05-10 14:16:39 UTC,2023-05-10 00:00:00 UTC,0,10176
0061T000015mhpiQAA,Electric procurement Services - PHARI - Warwick RI,3 Discovery,2023-01-30 20:03:24 UTC,2023-05-08 00:32:33 UTC,98,161000
0061T000015mhpiQAA,Electric procurement Services - PHARI - Warwick RI,5 Negotiation/Review,2023-05-08 00:32:33 UTC,2023-05-25 02:46:19 UTC,17,111690
0061T000015mhpiQAA,Electric procurement Services - PHARI - Warwick RI,6 Won,2023-05-25 02:46:19 UTC,2023-05-24 00:00:00 UTC,-1,111690
0061T000015nl2GQAQ,"Tishman -50 Rock - FCx (2) Meters w 200A CTs (9 Fl, Katten)",4 Proposal Submitted,2023-01-31 12:25:19 UTC,2023-01-31 12:50:32 UTC,0,5300
0061T000015nl2GQAQ,"Tishman -50 Rock - FCx (2) Meters w 200A CTs (9 Fl, Katten)",5 Negotiation/Review,2023-01-31 12:50:32 UTC,2023-02-07 13:54:23 UTC,7,5300
0061T000015nl2GQAQ,"Tishman -50 Rock - FCx (2) Meters w 200A CTs (9 Fl, Katten)",6 Won,2023-02-07 13:54:23 UTC,2023-02-07 00:00:00 UTC,0,5300
0061T000015nl2VQAQ,VNO-RegoParkMall-FCX Metering Equipment,4 Proposal Submitted,2023-01-31 12:29:38 UTC,2023-12-12 12:45:25 UTC,315,5800
0061T000015nl2VQAQ,VNO-RegoParkMall-FCX Metering Equipment,7 Lost,2023-12-12 12:45:25 UTC,2023-12-12 00:00:00 UTC,0,5800
0061T000015nl4rQAA,Macerich - KPM - Commission (1) 16S Meter (Lovisa),4 Proposal Submitted,2023-01-31 12:53:52 UTC,2023-11-19 19:27:55 UTC,292,1300
0061T000015nl4rQAA,Macerich - KPM - Commission (1) 16S Meter (Lovisa),8 Abandoned,2023-11-19 19:27:55 UTC,2023-11-19 00:00:00 UTC,0,1300
0061T000015npOYQAY,"RSP SYSTEMS - 825 Third Ave - FCx (2) sets of 200A CTs (34 Fl, Egypt)",4 Proposal Submitted,2023-01-31 13:35:23 UTC,2023-02-01 15:00:47 UTC,1,1800
